episode,agent_id,behaviour,count,decision_module
1,3,"IF,high berries,medium health,high society wellbeing,THEN,wait",1,RuleBasedDecisionModule
1,3,"IF,high berries,medium health,medium society wellbeing,THEN,eat",2,RuleBasedDecisionModule
1,3,"IF,high berries,medium health,medium society wellbeing,THEN,move",1,RuleBasedDecisionModule
1,3,"IF,medium berries,medium health,medium society wellbeing,THEN,throw",14,RuleBasedDecisionModule
1,3,"IF,medium berries,medium health,medium society wellbeing,THEN,eat",7,RuleBasedDecisionModule
1,3,"IF,no berries,medium health,medium society wellbeing,THEN,move",34,RuleBasedDecisionModule
1,3,"IF,no berries,medium health,medium society wellbeing,THEN,wait",6,RuleBasedDecisionModule
1,3,"IF,no berries,medium health,low society wellbeing,THEN,move",52,RuleBasedDecisionModule
1,3,"IF,medium berries,medium health,low society wellbeing,THEN,throw",5,RuleBasedDecisionModule
1,3,"IF,medium berries,medium health,low society wellbeing,THEN,eat",9,RuleBasedDecisionModule
1,3,"IF,medium berries,medium health,medium society wellbeing,THEN,move",1,RuleBasedDecisionModule
1,3,"IF,no berries,medium health,low society wellbeing,THEN,wait",1,RuleBasedDecisionModule
1,3,"IF,medium berries,medium health,low society wellbeing,THEN,move",2,RuleBasedDecisionModule
1,3,"IF,no berries,low health,low society wellbeing,THEN,move",33,RuleBasedDecisionModule
1,3,"IF,medium berries,low health,medium society wellbeing,THEN,eat",2,RuleBasedDecisionModule
1,3,"IF,no berries,low health,low society wellbeing,THEN,wait",6,RuleBasedDecisionModule
1,3,"IF,medium berries,low health,low society wellbeing,THEN,eat",2,RuleBasedDecisionModule
1,3,"IF,medium berries,low health,low society wellbeing,THEN,move",1,RuleBasedDecisionModule
